Facility,Facility Name,Site,X-Coord,Y-Coord,Inventory Date,Change Date,Last Changed By,UniqueID,Site ID,Species,DBH,Trunks,Condition,Cavity Present,Weak Fork,Percentage of Dead Wood,Size of Existing Defect,Hazard Rating,Probability of Failure,Target Impact,Maintenance,Clean,Raise,Reduce,Other,Further Inspection,Consult,Utilities Present,Plant Location,Area,Staff,Location Value,Ground Maintenance
PARK,LINCOLN PARK,022,764174.83,2962861.91,6/19/2009,6/19/2009,Administrator,3565,9992,Tsuga candensis,10,3,Fair,No,No,None,4 to 20,5,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Good,No
PARK,LINCOLN PARK,023,764184.72,2962881.69,6/19/2009,6/19/2009,Administrator,3566,9993,Malus spp.,5,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Excellent,Yes
PARK,LINCOLN PARK,024,764189.04,2962895.91,6/19/2009,6/19/2009,Administrator,3567,9994,Malus spp.,9,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Excellent,No
PARK,LINCOLN PARK,025,764213.15,2962866.24,6/19/2009,6/19/2009,Administrator,3568,9995,Picea pungens,10,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Good,No
PARK,LINCOLN PARK,026,764218.1,2962886.63,6/19/2009,6/19/2009,Administrator,3569,9996,Malus spp.,9,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Good,No
PARK,LINCOLN PARK,027,764221.19,2962905.18,6/19/2009,6/19/2009,Administrator,3570,9997,Fraxinus pennsylvanica,12,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Good,No
PARK,LINCOLN PARK,028,764222.42,2962918.16,6/19/2009,6/19/2009,Administrator,3571,9998,Malus spp.,7,1,Good,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Good,Yes
PARK,LINCOLN PARK,029,764216.24,2962911.36,6/19/2009,6/19/2009,Administrator,3572,10026,Morus alba,3,1,Fair,No,No,None,1 to 4,4,Low,Intermittent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Fair,No
PARK,LINCOLN PARK,030,764140.83,2962913.83,6/19/2009,6/19/2009,Administrator,3573,9999,Malus spp.,7,1,Good,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Excellent,No
PARK,LINCOLN PARK,031,764121.67,2962912.6,6/19/2009,6/19/2009,Administrator,3574,10000,Malus spp.,5,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,2,AD,Excellent,No
PARK,LINCOLN PARK,032,763989.19,2962919.56,6/19/2009,6/19/2009,Administrator,3575,10001,Tilia cordata,16,1,Fair,No,Yes,None,4 to 20,8,High,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Excellent,No
PARK,LINCOLN PARK,033,764014.08,2962920.45,6/19/2009,6/19/2009,Administrator,3576,10002,Tilia cordata,14,1,Fair,No,Yes,None,4 to 20,6,Moderate,Intermittent,Maintain,No,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Excellent,No
PARK,LINCOLN PARK,034,764032.75,2962923.12,6/19/2009,6/19/2009,Administrator,3577,10003,Quercus palustris,9,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Excellent,No
PARK,LINCOLN PARK,035,764049.64,2962925.79,6/19/2009,6/19/2009,Administrator,3578,10004,Quercus palustris,13,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Excellent,No
PARK,LINCOLN PARK,036,764068.3,2962927.56,6/19/2009,6/19/2009,Administrator,3579,10005,Quercus palustris,12,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Excellent,No
PARK,LINCOLN PARK,037,764092.3,2962948.01,6/19/2009,6/19/2009,Administrator,3580,10006,Tilia cordata,5,1,Fair,No,Yes,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,038,764109.19,2962963.12,6/19/2009,6/19/2009,Administrator,3581,10007,Tilia cordata,11,1,Poor,No,Yes,None,1 to 4,7,High,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Excellent,No
PARK,LINCOLN PARK,039,764131.41,2962948.9,6/19/2009,6/19/2009,Administrator,3582,9988,Tilia cordata,6,1,Poor,No,No,None,4 to 20,7,Moderate,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,040,764133.19,2962966.67,6/19/2009,6/19/2009,Administrator,3583,10008,Tilia cordata,5,1,Poor,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,041,764239.85,2962995.12,6/19/2009,6/19/2009,Administrator,3584,10009,Gleditsia triacanthos inermis,15,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,Yes,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,042,764265.63,2963008.45,6/19/2009,6/19/2009,Administrator,3585,10010,Gleditsia triacanthos inermis,17,1,Fair,No,Yes,26 - 50,4 to 20,8,High,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,043,764272.74,2963031.56,6/19/2009,6/19/2009,Administrator,3586,10011,Gleditsia triacanthos inermis,13,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,044,764252.3,2963037.78,6/19/2009,6/19/2009,Administrator,3587,10012,Gleditsia triacanthos inermis,18,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,045,764286.07,2963022.67,6/19/2009,6/19/2009,Administrator,3588,10013,Gleditsia triacanthos inermis,14,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,046,764277.19,2963081.34,6/19/2009,6/19/2009,Administrator,3589,10014,Gleditsia triacanthos inermis,17,1,Fair,No,No,0 - 25,1 to 4,6,Moderate,Frequent,Maintain,Yes,Yes,No,Durable Species,No,No,No,Tree Pit or Planter,2,AD,Good,No
PARK,LINCOLN PARK,047,763874.64,2963167.72,6/19/2009,6/19/2009,Administrator,9914,11017,Prunus serrulata,12,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,048,763905.14,2963176.23,6/19/2009,6/19/2009,Administrator,9915,11018,Prunus serotina,7,2,Fair,No,No,None,4 to 20,6,Low,Frequent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Poor,No
PARK,LINCOLN PARK,049,763934.3,2963166.74,6/19/2009,6/19/2009,Administrator,9916,11019,Quercus palustris,23,1,Good,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,050,764051.74,2963181.01,6/19/2009,6/19/2009,Administrator,9917,11020,Cladrastis kentukea,12,1,Poor,Yes,No,51 - 75,4 to 20,9,Extremely High,Frequent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,051,764064.07,2963140.78,6/19/2009,6/19/2009,Administrator,9918,11021,Quercus palustris,17,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,052,764085.48,2963160.9,6/19/2009,6/19/2009,Administrator,9919,11022,Quercus palustris,25,1,Fair,No,Yes,0 - 25,4 to 20,7,Moderate,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,053,764073.16,2963179.06,6/19/2009,6/19/2009,Administrator,9920,11023,Cladrastis kentukea,17,1,Fair,No,No,0 - 25,1 to 4,7,High,Frequent,Maintain,Yes,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,054,764106.25,2963177.77,6/19/2009,6/19/2009,Administrator,9921,11024,Pinus nigra,13,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,055,764114.03,2963184.25,6/19/2009,6/19/2009,Administrator,9922,11025,Pinus nigra,12,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,056,764136.74,2963186.2,6/19/2009,6/19/2009,Administrator,9923,11026,Pinus nigra,10,1,Fair,No,No,None,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,057,764142.58,2963176.47,6/19/2009,6/19/2009,Administrator,9924,11027,Pinus nigra,16,1,Poor,No,Yes,26 - 50,4 to 20,7,Moderate,Frequent,Remove,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,058,764151.67,2963184.25,6/19/2009,6/19/2009,Administrator,9925,11028,Pinus nigra,11,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,No,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
PARK,LINCOLN PARK,059,764164.64,2963177.77,6/19/2009,6/19/2009,Administrator,9926,11029,Pinus nigra,14,1,Fair,No,No,0 - 25,1 to 4,5,Low,Frequent,Maintain,No,Yes,No,Durable Species,No,No,No,Open or Unrestricted,2,RG,Good,No
